total_tokens,line_level_label,line_score,row
models_v<NUM> Network = = model network_id ,1.0,0.0036366937031512415,118
self driver plug network_id port_id interface_name mac_address ,1.0,0.0036366937031512415,119
flavor = network [ <STR> ] ,1.0,0.00342824788771205,120
network [ <STR> ] ,1.0,0.00342824788771205,121
flavor = network [ <STR> ] [ FLAVOR_NETWORK ] ,1.0,0.00342824788771205,122
network [ FLAVOR_NETWORK ] = flavor ,1.0,0.00342824788771205,123
flavor = self _get_flavor_by_network_id network [ <STR> ] ,1.0,0.00342824788771205,124
l<NUM>_port_check ,1.0,0.0,125
<STR> flavor ,0.0,0.0,126
<STR> ,1.0,0.0,127
FLAVOR_NETWORK = <STR> ,1.0,0.0,128
self driver plug None port_id interface_name mac_address ,1.0,0.0,129
FLAVOR_NETWORK <STR> ,1.0,0.0,130
self assertEqual <STR> ] ,1.0,0.0,131
quantum db l<NUM>_db ,1.0,0.0,132
Default value l<NUM> ,1.0,0.0,133
self l<NUM>_plugins = ,1.0,0.0,134
key = = <STR> ,1.0,0.0,135
def_get_l<NUM>_plugin self flavor ,1.0,0.0,136
collection = collection join model ,1.0,0.0,137
Metaplugin Exceptions ,1.0,0.0,138
Exception <STR> ,1.0,0.0,139
FAKE_PATH FAKE_PATH PROXY_PATH ,1.0,0.0,140
<STR> None ,1.0,0.0,141
self l<NUM>_plugins [ flavor ] ,1.0,0.0,142
<STR> ,1.0,0.0,143
unittest ,1.0,0.0,144
collection = collection join Flavor ,1.0,0.0,145
FlavorNotFound flavor = flavor ,1.0,0.0,146
<STR> % \ ,1.0,0.0,147
MetaPluginV<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,148
Exception <STR> % flavor ,1.0,0.0,149
<STR> ,1.0,0.0,150
admin_user = quantum ,1.0,0.0,151
self driver plug None ex_gw_port [ <STR> ] interface_name ,1.0,0.0,152
PLUGIN_LIST = \ ,1.0,0.0,153
<STR> ,1.0,0.0,154
self default_l<NUM>_flavor ,1.0,0.0,155
LOG error <STR> ,1.0,0.0,156
<STR> ,1.0,0.0,157
self default_flavor ,1.0,0.0,158
<STR> ,1.0,0.0,159
column = Flavor flavor ,1.0,0.0,160
plugin_set ,1.0,0.0,161
fake_network = <STR> ,1.0,0.0,162
[ Proxy ] ,1.0,0.0,163
ondelete = <STR> ,1.0,0.0,164
Flavor models_v<NUM> model_base BASEV<NUM> ,1.0,0.0,165
default_l<NUM>_flavor = <STR> ,1.0,0.0,166
flavor = r get FLAVOR_ROUTER ,1.0,0.0,167
<STR> ] ,1.0,0.0,168
r = router [ <STR> ] ,1.0,0.0,169
Fake<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,170
LOG exception <STR> ,1.0,0.0,171
fields <STR> fields ,1.0,0.0,172
flavor = Column String <NUM> ,1.0,0.0,173
Exception e ,1.0,0.0,174
flavor = n get <STR> ,1.0,0.0,175
FLAVOR_ROUTER flavor ,1.0,0.0,176
ProxyPluginV<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,177
auth_region = RegionOne ,1.0,0.0,178
router<NUM> = self _fake_router <STR> ,1.0,0.0,179
self supported_extension_aliases + = [ <STR> ] ,1.0,0.0,180
meta_db_v<NUM> add_flavor_binding flavor net [ <STR> ] ,1.0,0.0,181
Exception <STR> ,1.0,0.0,182
router [ FLAVOR_ROUTER ] = flavor ,1.0,0.0,183
self l<NUM>_plugins [ flavor ] = self _load_plugin plugin_provider ,1.0,0.0,184
<STR> ,1.0,0.0,185
FLAVOR_ROUTER = <STR> ,1.0,0.0,186
self assertEqual <STR> router_ret<NUM> [ FLAVOR_ROUTER ] ,1.0,0.0,187
flavor plugin_provider l<NUM>_plugin_list ,1.0,0.0,188
<STR> ,1.0,0.0,189
column = l<NUM>_db Router key None ,1.0,0.0,190
None ,0.0,0.0,191
collection = collection join r_model ,1.0,0.0,192
data ,1.0,0.0,193
<STR> strip % FAKE_PATH FAKE_PATH PROXY_PATH ,1.0,0.0,194
LOG exception <STR> ,1.0,0.0,195
auth_region = RegionOne ,1.0,0.0,196
def_fake_router self flavor ,1.0,0.0,197
fake<NUM> % s fake_plugin Fake<NUM> fake<NUM> % s fake_plugin Fake<NUM> ,1.0,0.0,198
l<NUM>_plugin_list = [ plugin_set split <STR> ,1.0,0.0,199
l<NUM>_db L<NUM>_NAT_db_mixin ,1.0,0.0,200
self default_flavor ,1.0,0.0,201
meta_db_v<NUM> add_network_flavor_binding flavor net [ <STR> ] ,1.0,0.0,202
unittest<NUM> unittest ,1.0,0.0,203
fake_network = <STR> ,1.0,0.0,204
self assertRaises l<NUM> RouterNotFound ,1.0,0.0,205
flavor = meta_db_v<NUM> get_flavor_by_router ,1.0,0.0,206
<STR> ,1.0,0.0,207
admin_user = quantum ,1.0,0.0,208
flavor = self _get_flavor_by_router_id router [ <STR> ] ,1.0,0.0,209
self default_l<NUM>_flavor self l<NUM>_plugins ,1.0,0.0,210
flavor = n get FLAVOR_NETWORK ,1.0,0.0,211
self assertEqual <STR> ret<NUM> [ FLAVOR_NETWORK ] ,1.0,0.0,212
binding flavor ,1.0,0.0,213
self driver plug ex_gw_port [ <STR> ] ,1.0,0.0,214
l<NUM>_plugin_list = <STR> ,1.0,0.0,215
Fake<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,216
model = NetworkFlavor ,1.0,0.0,217
<STR> ,1.0,0.0,218
NetworkFlavor models_v<NUM> model_base BASEV<NUM> ,1.0,0.0,219
None ,1.0,0.0,220
PLUGIN_LIST = <STR> ,1.0,0.0,221
fields FLAVOR_NETWORK fields ,1.0,0.0,222
filters ,1.0,0.0,223
RouterFlavor models_v<NUM> model_base BASEV<NUM> ,1.0,0.0,224
r_model = RouterFlavor ,1.0,0.0,225
flavor = self default_l<NUM>_flavor ,1.0,0.0,226
FLAVOR_NETWORK flavor ,1.0,0.0,227
router ,1.0,0.0,228
flavor self l<NUM>_plugins ,1.0,0.0,229
ex_gw_port [ <STR> ] interface_name ,1.0,0.0,230
FaildToAddFlavorBinding ,1.0,0.0,231
RouterFlavor ,0.0,0.0,232
column ,0.0,0.0,233
<STR> strip % FAKE_PATH FAKE_PATH ,1.0,0.0,234
fields FLAVOR_ROUTER fields ,1.0,0.0,235
collection = collection column in_ value ,1.0,0.0,236
MetaPluginV<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,237
[ Proxy ] ,1.0,0.0,238
test_create_delete_router self ,1.0,0.0,239
L<NUM>_PLUGIN_LIST = <STR> ,1.0,0.0,240
r_in_db ,1.0,0.0,241
FLAVOR_ROUTER <STR> ,1.0,0.0,242
key = = FLAVOR_ROUTER ,1.0,0.0,243
db _ENGINE = None ,1.0,0.0,244
self assertEqual <STR> router_in_db<NUM> [ FLAVOR_ROUTER ] ,1.0,0.0,245
fake<NUM> % s fake_plugin Fake<NUM> fake<NUM> % s fake_plugin Fake<NUM> proxy % s ,1.0,0.0,246
binding ,1.0,0.0,247
[ self _make_router_dict c fields c collection ] ,1.0,0.0,248
<STR> self fake_tenant_id ,1.0,0.0,249
data = <STR> ,1.0,0.0,250
p [ <STR> ] ,1.0,0.0,251
key = = FLAVOR_NETWORK ,1.0,0.0,252
FLAVOR_NETWORK [ <STR> ] ,1.0,0.0,253
column = NetworkFlavor flavor ,1.0,0.0,254
fields ,1.0,0.0,255
ProxyPluginV<NUM> db_base_plugin_v<NUM> QuantumDbPluginV<NUM> ,1.0,0.0,256
flavor ,1.0,0.0,257
fields = None ,1.0,0.0,258
column = RouterFlavor flavor ,1.0,0.0,259
meta_db_v<NUM> add_router_flavor_binding flavor r_in_db [ <STR> ] ,1.0,0.0,260
flavor self l<NUM>_plugins ,1.0,0.0,261
