total_tokens,line_level_label,line_score,row
self mox ReplayAll ,1.0,0.1584415258990373,52
= mox SameElementsAs ids AndReturn ,1.0,0.1584415258990373,53
auto_disk_config reservation_id ,0.0,0.1508085962442886,54
auto_disk_config reservation_id ,0.0,0.1508085962442886,55
net_id _i port_id requested_networks ,1.0,0.14530319602905034,56
port_id ,1.0,0.14530319602905034,57
net_id _i port_id requested_networks ,1.0,0.14530319602905034,58
show_port port_id ,0.0,0.14530319602905034,59
port_id ,1.0,0.14530319602905034,60
net_ids append net_id ,0.0,0.13637296713583233,61
net_ids append net_id ,1.0,0.13637296713583233,62
free_ports = quotas get <STR> - ports ,1.0,0.11466796661842307,63
exception QuotaError ,0.0,0.10726644200797902,64
exception PortLimitExceeded ,0.0,0.10726644200797902,65
ports_needed = ports_needed_per_instance * num_instances ,1.0,0.06125624400182907,66
num_instances ,1.0,0.06125624400182907,67
LOG debug _ <STR> ,1.0,0.06078571568902924,68
port = None ,0.0,0.057060164846133674,69
port get <STR> None ,0.0,0.057060164846133674,70
net_id = port [ <STR> ] ,1.0,0.057060164846133674,71
port get <STR> None ,0.0,0.057060164846133674,72
port ,1.0,0.057060164846133674,73
port ,0.0,0.057060164846133674,74
net_id = port [ <STR> ] ,0.0,0.057060164846133674,75
port = None ,0.0,0.057060164846133674,76
port [ port_a port_b ] ,1.0,0.057060164846133674,77
port [ <STR> ] = None ,1.0,0.057060164846133674,78
returned_netid_set = [ net [ <STR> ] net nets ] ,1.0,0.052046952504578255,79
returned_netid_set = [ net [ <STR> ] net nets ] ,1.0,0.052046952504578255,80
self moxed_client show_quota ,1.0,0.021707142238303535,81
self moxed_client list_ports tenant_id = <STR> AndReturn ,1.0,0.021707142238303535,82
self moxed_client list_networks ,1.0,0.021707142238303535,83
self moxed_client show_port port_b [ <STR> port_b ,1.0,0.021707142238303535,84
self moxed_client show_port port_a [ <STR> port_a ,1.0,0.021707142238303535,85
nets ! = net_ids ,0.0,0.0006750616599815736,86
nets ! = net_ids ,1.0,0.0006750616599815736,87
net_id net_ids ,1.0,0.0,88
net_ids = [ ] ,1.0,0.0,89
e status_code = = <NUM> ,0.0,0.0,90
for_id lostid_set ,1.0,0.0,91
lostid_set = requsted_netid_set - returned_netid_set ,1.0,0.0,92
pass ,0.0,0.0,93
get <STR> ,0.0,0.0,94
id_str = id_str id_str + <STR> +_id or_id ,1.0,0.0,95
requested_networks ,1.0,0.0,96
id_str = <STR> ,1.0,0.0,97
base_options ,0.0,0.0,98
net_ids = None ,0.0,0.0,99
requested_networks ,1.0,0.0,100
requsted_netid_set = net_ids ,1.0,0.0,101
<STR> ,0.0,0.0,102
net_ids = [ ] ,0.0,0.0,103
quotas get <STR> = = - <NUM> ,1.0,0.0,104
neutron ,0.0,0.0,105
self assertEqual max_count <NUM> ,1.0,0.0,106
<STR> [ ] ,0.0,0.0,107
test_validate_networks_unlimited_quota self ,1.0,0.0,108
neutron = neutron ,0.0,0.0,109
for_id lostid_set ,1.0,0.0,110
lostid_set = requsted_netid_set - returned_netid_set ,1.0,0.0,111
api = neutronapi API ,1.0,0.0,112
requested_networks ,1.0,0.0,113
<STR> - <NUM> ,0.0,0.0,114
base_options max_network_count ,0.0,0.0,115
test_validate_networks_some_quota self ,1.0,0.0,116
<STR> self port_data<NUM> ,1.0,0.0,117
requested_networks = [ <STR> None ,1.0,0.0,118
free_ports > = ports_needed ,1.0,0.0,119
max_net_count = = <NUM> ,0.0,0.0,120
requested_networks ,1.0,0.0,121
requested_networks max_count ,1.0,0.0,122
ids = [ <STR> ] ,1.0,0.0,123
test_validate_networks_no_quota self ,1.0,0.0,124
<STR> ,1.0,0.0,125
<STR> None ] ,0.0,0.0,126
max_count = max_net_count ,0.0,0.0,127
max_count ,0.0,0.0,128
requested_networks = [ None None port_a [ <STR> ] ,1.0,0.0,129
<STR> self nets<NUM> ,1.0,0.0,130
id_str = <STR> ,1.0,0.0,131
<STR> ,1.0,0.0,132
free_ports / / ports_needed_per_instance ,1.0,0.0,133
port_b = self port_data<NUM> [ <NUM> ] ,1.0,0.0,134
search_opts = <STR> ] ] ,0.0,0.0,135
max_net_count < max_count ,0.0,0.0,136
e status_code = = <NUM> ,0.0,0.0,137
max_count ,0.0,0.0,138
<STR> max_count ,0.0,0.0,139
None None port_b [ <STR> ] ] ,1.0,0.0,140
<STR> <NUM> ,0.0,0.0,141
net_ids = None neutron = None ,0.0,0.0,142
self assertNotEqual port_a [ <STR> ] ,1.0,0.0,143
* * search_opts AndReturn <STR> self nets<NUM> ,0.0,0.0,144
requsted_netid_set = net_ids ,1.0,0.0,145
test_validate_networks_no_quota_but_ports_supplied self ,1.0,0.0,146
ports_needed_per_instance + = <NUM> ,1.0,0.0,147
requested_networks <NUM> ,1.0,0.0,148
port_a = self port_data<NUM> [ <NUM> ] ,1.0,0.0,149
base_options max_net_count = self _validate_and_build_base_options ,0.0,0.0,150
tenant_id = <STR> AndReturn ,1.0,0.0,151
net_id net_ids ,0.0,0.0,152
ports_needed_per_instance = <NUM> ,1.0,0.0,153
max_count ,0.0,0.0,154
<STR> max_net_count ,0.0,0.0,155
id_str = id_str id_str + <STR> +_id or_id ,1.0,0.0,156
