total_tokens,line_level_label,line_score,row
other_iqns = [ self _get_multipath_iqn device ,1.0,0.04468499941218456,57
entry split <STR> [ <NUM> ] ,1.0,0.03894212067825242,58
entry startswith <STR> ] ,0.0,0.03894212067825242,59
entry entries ,1.0,0.03894212067825242,60
disk_info = ,1.0,0.009601165021824646,61
mpath_line > <NUM> mpath_line [ <NUM> ] > <NUM> ,0.0,0.0,62
def_rescan_iscsi self ,1.0,0.0,63
CONF libvirt_iscsi_use_multipath \ ,1.0,0.0,64
self _run_iscsiadm iscsi_properties <STR> ,1.0,0.0,65
stripped_portal = iscsi_properties [ <STR> ] split <STR> [ <NUM> ] ,0.0,0.0,66
def_get_multipath_device_name self single_path_device ,0.0,0.0,67
out err = utils execute <STR> ,1.0,0.0,68
test_libvirt_kvm_volume_with_multipath self ,1.0,0.0,69
self _run_iscsiadm iscsi_properties <STR> ,1.0,0.0,70
libvirt_driver _get_multipath_device_name = x mpdev_filepath ,1.0,0.0,71
iscsi_properties [ <STR> ] ,1.0,0.0,72
<STR> ,1.0,0.0,73
iscsi_properties [ <STR> ] ,1.0,0.0,74
check_exit_code = [ <NUM> <NUM> <NUM> ] ,1.0,0.0,75
<STR> [ <NUM> ] ,1.0,0.0,76
devs = [ <STR> ] ,1.0,0.0,77
iscsi_properties [ <STR> ] other_iqns ,1.0,0.0,78
self _iscsiadm_update iscsi_properties <STR> ,1.0,0.0,79
test_libvirt_kvm_volume self ,1.0,0.0,80
def_get_iscsi_devices self ,1.0,0.0,81
ip self _get_target_portals_from_iscsiadm_output out ,1.0,0.0,82
<STR> ,1.0,0.0,83
libvirt_iscsi_use_multipath ,1.0,0.0,84
stripped_portal = = ,0.0,0.0,85
self assertEqual tree find <STR> dev_str ,1.0,0.0,86
check_exit_code = [ <NUM> <NUM> ] [ <NUM> ] ,0.0,0.0,87
self _run_iscsiadm iscsi_properties ,1.0,0.0,88
self _run_multipath <STR> check_exit_code = [ <NUM> <NUM> <NUM> ] ,1.0,0.0,89
self _iscsiadm_update iscsi_properties ,1.0,0.0,90
check_exit_code = [ <NUM> <NUM> ] ,1.0,0.0,91
= <STR> ,1.0,0.0,92
def_disconnect_from_iscsi_portal self iscsi_properties ,1.0,0.0,93
iscsi_properties [ <STR> ] ] ,1.0,0.0,94
self _run_iscsiadm iscsi_properties ,1.0,0.0,95
libvirt_iscsi_use_multipath = CONF libvirt_iscsi_use_multipath ,1.0,0.0,96
out err ,0.0,0.0,97
* multipath_command ,0.0,0.0,98
check_exit_code = check_exit_code ,1.0,0.0,99
self _run_iscsiadm iscsi_properties <STR> ,1.0,0.0,100
props [ <STR> ] = ip ,1.0,0.0,101
portals = [ <STR> p split <STR> [ <NUM> ] ,0.0,0.0,102
target_portals = [ <STR> ] ,1.0,0.0,103
self _disconnect_from_iscsi_portal iscsi_properties ,1.0,0.0,104
check_exit_code = [ <NUM> <NUM> <NUM> ] ,0.0,0.0,105
self _connect_to_iscsi_portal props ,0.0,0.0,106
self _disconnect_from_iscsi_portal props ,1.0,0.0,107
out = self _run_multipath [ <STR> ,1.0,0.0,108
ips = [ ip split <STR> [ <NUM> ] ip entries ,0.0,0.0,109
iscsi_properties [ <STR> ] ,1.0,0.0,110
= = <NUM> ,1.0,0.0,111
out = self _run_iscsiadm_bare [ <STR> ,1.0,0.0,112
self _iscsiadm_update iscsi_properties <STR> ,1.0,0.0,113
check_exit_code = [ <NUM> <NUM> ] ,0.0,0.0,114
multipath_command out err ,0.0,0.0,115
iscsi_properties [ <STR> ] ip ] ,1.0,0.0,116
def_connect_to_iscsi_portal self iscsi_properties ,1.0,0.0,117
name = <STR> ,1.0,0.0,118
s [ <STR> ] = = ,0.0,0.0,119
iscsi_properties [ <STR> ] ] ,1.0,0.0,120
self _connect_to_iscsi_portal iscsi_properties ,1.0,0.0,121
mpdev_filepath = <STR> ,1.0,0.0,122
self flags libvirt_iscsi_use_multipath = ,1.0,0.0,123
self _run_iscsiadm_bare <STR> ,1.0,0.0,124
<STR> ,1.0,0.0,125
self _run_iscsiadm iscsi_properties ,1.0,0.0,126
entry_multipath = self _get_multipath_device_name entry_real_path ,1.0,0.0,127
check_exit_code = [ <NUM> <NUM> ] [ <NUM> ] <STR> ,1.0,0.0,128
iscsi_command out err ,0.0,0.0,129
portals = = <NUM> [ s s portals ,0.0,0.0,130
check_exit_code = [ <NUM> <NUM> ] [ <NUM> ] \ ,0.0,0.0,131
self assertEqual tree find <STR> mpdev_filepath ,1.0,0.0,132
self _iscsiadm_update iscsi_properties ,1.0,0.0,133
out = self _run_iscsiadm_bare [ <STR> ] ,1.0,0.0,134
iscsi_properties [ <STR> ] ,1.0,0.0,135
* iscsi_command ,0.0,0.0,136
ip ips ,1.0,0.0,137
err exit_code [ <NUM> ] ,1.0,0.0,138
<STR> ,1.0,0.0,139
<STR> ,1.0,0.0,140
None ,1.0,0.0,141
check_exit_code = [ <NUM> <NUM> <NUM> <NUM> ] ,0.0,0.0,142
def_rescan_multipath self ,1.0,0.0,143
self _run_iscsiadm iscsi_properties <STR> ,1.0,0.0,144
s [ <STR> ] split <STR> [ <NUM> ] ,0.0,0.0,145
