total_tokens,line_level_label,line_score,row
connection = conn _get_connection ,0.0,0.00593775214591566,57
self assertTrue connection ,0.0,0.00593775214591566,58
self connection _set_host_enabled <STR> ,1.0,0.00593775214591566,59
even when registerCloseCallback method missing ,0.0,0.0019010731611609356,60
service_mock disabled_reason endswith disabled_reason ,1.0,0.0004984014357953225,61
service_mock disabled_reason endswith reason ,0.0,0.0004984014357953225,62
test_set_host_enabled self ,0.0,0.0,63
pass ,0.0,0.0,64
conn _connect mox IgnoreArg mox IgnoreArg AndReturn ,0.0,0.0,65
self mox StubOutWithMock conn <STR> ,1.0,0.0,66
conn set_host_enabled <STR> ,0.0,0.0,67
conn _close_callback conn _wrapped_conn <STR> ,1.0,0.0,68
self _set_host_enabled disable_reason =_error ,1.0,0.0,69
self assertEqual <STR> ,0.0,0.0,70
<STR> ,1.0,0.0,71
self mox UnsetStubs ,0.0,0.0,72
service_mock disabled_reason <STR> ,0.0,0.0,73
conn _wrapped_conn ,1.0,0.0,74
self assertEqual service_mock disabled_reason <STR> ,0.0,0.0,75
self mox ReplayAll ,0.0,0.0,76
WithSideEffects set_close_callback ,0.0,0.0,77
conn get_num_instances ,0.0,0.0,78
disable_reason = <STR> ,1.0,0.0,79
even when registerCloseCallback method has a different ,0.0,0.0,80
conn _get_connection ,0.0,0.0,81
def_set_host_enabled self enabled ,1.0,0.0,82
<STR> AndReturn service_mock_failed_conn ,1.0,0.0,83
wrapped_conn ,0.0,0.0,84
disable_reason = enabled ,0.0,0.0,85
mocks_list = [ service_mock service_mock_failed_conn ] ,0.0,0.0,86
conn set_host_enabled <STR> ,0.0,0.0,87
disabled_reason = <STR> ,1.0,0.0,88
self mox StubOutWithMock conn _conn <STR> ,1.0,0.0,89
self close_callback conn _conn <NUM> None ,0.0,0.0,90
FakeConn ,0.0,0.0,91
conn get_num_instances ,0.0,0.0,92
self close_callback self conn <NUM> None ,0.0,0.0,93
<STR> ,0.0,0.0,94
disable_service = enabled ,0.0,0.0,95
self assertTrue self close_callback ,0.0,0.0,96
self assertEqual service_mock disabled_reason <STR> ,1.0,0.0,97
conn set_host_enabled <STR> ,0.0,0.0,98
return_value = mocks_list pop ,0.0,0.0,99
self assertEqual <STR> conn _set_host_enabled ,1.0,0.0,100
enabled ,0.0,0.0,101
mox IgnoreArg mox IgnoreArg ,0.0,0.0,102
self assertEqual <STR> ,0.0,0.0,103
conn _wrapped_conn = FakeConn ,0.0,0.0,104
self assertEqual <STR> conn _set_host_enabled ,1.0,0.0,105
self assertIsNone conn set_host_enabled <STR> ,1.0,0.0,106
test_internal_set_host_enabled self ,1.0,0.0,107
is_connected = wrapped_conn ,0.0,0.0,108
conn get_num_instances ,0.0,0.0,109
self _set_host_enabled wrapped_conn disable_reason ,1.0,0.0,110
disable_service = enabled ,0.0,0.0,111
reason = <STR> ,1.0,0.0,112
disable_reason = DISABLE_REASON_UNDEFINED ,0.0,0.0,113
self assertIsNone conn _set_host_enabled ,1.0,0.0,114
conn get_num_instances ,0.0,0.0,115
conn _connect mox IgnoreArg mox IgnoreArg AndReturn conn _conn ,0.0,0.0,116
conn _get_new_connection ,0.0,0.0,117
mox IgnoreArg AndRaise ,0.0,0.0,118
return_value = service_mock ,0.0,0.0,119
return_value = service_mock ,0.0,0.0,120
FakeConn ,0.0,0.0,121
self assertTrue self close_callback ,0.0,0.0,122
conn _conn registerCloseCallback ,0.0,0.0,123
mox IgnoreArg mox IgnoreArg AndRaise TypeError ,0.0,0.0,124
conn _conn registerCloseCallback mox IgnoreArg mox IgnoreArg ,0.0,0.0,125
service_mock disabled_reason <STR> ,0.0,0.0,126
getLibVersion self ,0.0,0.0,127
conn _close_callback conn _wrapped_conn <STR> ,0.0,0.0,128
disable_service = enabled ,0.0,0.0,129
disable_reason = DISABLE_REASON_UNDEFINED ,0.0,0.0,130
conn _get_connection ,0.0,0.0,131
<NUM> * <NUM> * <NUM> + <NUM> * <NUM> + <NUM> ,0.0,0.0,132
<STR> AndReturn service_mock ,0.0,0.0,133
disable_reason = DISABLE_REASON_UNDEFINED ,0.0,0.0,134
