total_tokens,line_level_label,line_score,row
host = req GET [ <STR> ] ,0.0,0.0,157
] ,0.0,0.0,158
test_mandatory_reason_field self ,0.0,0.0,159
service_detail ,1.0,0.0,160
= = <STR> ,1.0,0.0,161
svc [ <STR> ] ,1.0,0.0,162
services = self _get_services req ,1.0,0.0,163
req = FakeRequestWithHostService ,0.0,0.0,164
FakeRequest ,0.0,0.0,165
binary = req GET [ <STR> ] ,0.0,0.0,166
state = alive <STR> ,1.0,0.0,167
fake_utcnow ,0.0,0.0,168
test_services_detail self ,1.0,0.0,169
test_services_disable self ,1.0,0.0,170
fake_service_get_by_host_binary ,1.0,0.0,171
req = FakeRequestWithService ,1.0,0.0,172
service_node None ,1.0,0.0,173
namespace = <STR> ,1.0,0.0,174
fake_host_api_service_get_all ,1.0,0.0,175
construct self ,0.0,0.0,176
service ,1.0,0.0,177
<STR> ,0.0,0.0,178
<STR> state ,0.0,0.0,179
fake_services_list ,1.0,0.0,180
elem <STR> ,1.0,0.0,181
services = [ s s services s [ <STR> ] = = binary ] ,0.0,0.0,182
namespace = <STR> ,1.0,0.0,183
<STR> ] ,1.0,0.0,184
<STR> ,1.0,0.0,185
ret_value = ,0.0,0.0,186
test_service_detail_with_service self ,1.0,0.0,187
service = ,0.0,0.0,188
disabled = ,1.0,0.0,189
= = <STR> ,1.0,0.0,190
self assertFalse <STR> ] ,0.0,0.0,191
def_get_service_detail self svc detailed ,1.0,0.0,192
service [ <STR> ] = = binary ,1.0,0.0,193
KeyError ,0.0,0.0,194
services = [ s s services s [ <STR> ] = = host ] ,1.0,0.0,195
Copyright <NUM> IBM Corp ,0.0,0.0,196
def_get_services_list self req detailed ,1.0,0.0,197
detailed ,0.0,0.0,198
<STR> req GET ,0.0,0.0,199
<STR> ,1.0,0.0,200
<STR> ,1.0,0.0,201
<STR> <NUM> ,1.0,0.0,202
get_resources self ,0.0,0.0,203
test_services_list_with_service self ,1.0,0.0,204
self assertEqual res_dict [ <STR> ,1.0,0.0,205
self servicegroup_api = servicegroup API ,0.0,0.0,206
nova servicegroup ,1.0,0.0,207
services = self _get_services_list req detailed ,1.0,0.0,208
@ wsgi deserializers xml = ServiceUpdateDeserializer ,0.0,0.0,209
setUp self ,1.0,0.0,210
<STR> host ,0.0,0.0,211
test_services_list self ,1.0,0.0,212
= = <STR> ext_loaded ,0.0,0.0,213
test_services_list_with_host_service self ,1.0,0.0,214
FakeRequestWithHostService ,0.0,0.0,215
ServiceController ,1.0,0.0,216
<STR> services ,1.0,0.0,217
test_service_detail_with_host_service self ,1.0,0.0,218
ServicesTest test TestCase ,1.0,0.0,219
disabled = ,1.0,0.0,220
test_services_enable self ,1.0,0.0,221
services = self host_api service_get_all ,1.0,0.0,222
<STR> ,0.0,0.0,223
ServicesIndexTemplate xmlutil TemplateBuilder ,0.0,0.0,224
nova db ,1.0,0.0,225
None ,0.0,0.0,226
test_service_detail_with_host self ,1.0,0.0,227
ret_value ,1.0,0.0,228
svcs ,1.0,0.0,229
test_services_list_with_host self ,1.0,0.0,230
GET = <STR> ,1.0,0.0,231
